Date,Open,High,Low,Close,Volume,Adj Close
2008/8/6,1812.48,1843.06,1763.97,1814.6,0,1814.6
2008/8/5,1891.54,1891.54,1810.93,1812,0,1812
2008/8/4,1941.49,1942.39,1895.86,1895.86,0,1895.86
2008/8/1,1965.53,1966.16,1927.87,1941.73,0,1941.73
2008/7/31,1954.92,1996.81,1954.3,1966.68,0,1966.68
2008/7/30,1897.73,1952.75,1897.73,1949.03,0,1949.03
2008/7/29,1927.3,1927.3,1881.06,1896.28,0,1896.28
2008/7/28,1951.18,1983.88,1926.27,1928.74,0,1928.74
2008/7/25,2058.24,2058.24,1951.29,1951.29,0,1951.29
2008/7/24,2111.46,2111.72,2066.7,2066.7,0,2066.7
